,SMILES,PCE
97,O=C(N1CCCCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C)/C(C(C1=C2)=CC=C2C3=CC(CCCCCC)=C(C4=CC=C(C5=C(CCCCCC)C=C(C)S5)S4)S3)=C6C(N(CCCCCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)C)C7=C/6C=CC(C)=C7)=O,2.8
98,CC(S1)=CC2=C1C(CCC(CCCCCC)CCCC)=C(C=C(C3=CC=C(C4=CC=C(C5=CC=C(C)S5)C6=NN(CC(CCCCCC)CCCC)N=C64)S3)S7)C7=C2CCC(CCCC)CCCCCC,4.36
99,CC1=C2C(C(N(CCCCCCCC)C2=O)=O)=C(C3=C(CCCCCCCCCCCC)C=C(C4=CC=C(C5=CC(CCCCCCCCCCCC)=C(C)S5)S4)S3)S1,3.2
100,CC1=NC2=C(C=C(OC(/C=C/C3=C(CCCCCCCCCCCC)C(CCCCCCCCCCCC)=C(/C=C/C)S3)=N4)C4=C2)O1,0.01
101,O=C1C2=C(CCCCCC)SC(CCCCCC)=C2C(C3=C(C)SC(C4=CC5=C(C(OCC(CCCC)CC)=C(C=C(C)S6)C6=C5OCC(CCCC)CC)S4)=C31)=O,0.73
102,CC1=CC2=C(C(SC(C3=CC=C(C)C4=NSN=C43)=C5)=C5N2C(CCCCCC)CCCCCC)S1,2.06
103,O=C(OCC(CC)CCCC)C1=CC2=C(C)SC(C3=CC4=C(C5=CC=C(CC(CCCC)CC)S5)C(SC(C)=C6)=C6C(C7=CC=C(CC(CC)CCCC)S7)=C4S3)=C2S1,6.21
104,CC(S1)=CC2=C1C3=C(C(N2CC(CCCCCC)CCCCCCCC)=O)C=C(C(C(N4CC(CCCCCCCC)CCCCCC)=O)=C3)C5=C4C=C(S5)C6=CC7=C(C(SC(C)=C8)=C8[Si]7(CC(CCCC)CC)CC(CCCC)CC)S6,3.64
105,O=C(N1CC(CCCCCCCC)CCCCCC)/C(C2=C1C=C(C)C=C2)=C3C(N(CC(CCCCCC)CCCCCCCC)C4=CC(C5=CC(C)=C(C6=CC7=C(CCC(CCCC)CCCCCC)C8=C(C=C(C9=C(C)C=C(C)S9)S8)C(CCC(CCCC)CCCCCC)=C7S6)S5)=CC=C4/3)=O,5.36
106,CC(S1)=CC2=C1C3=C(C(CC(CCCC)CCCC)=C(C4=C(C=C(C5=C6C(SC(C(OC(CC(CC)CCCC)CCC(CCCC)CC)=O)=C6F)=C(C)S5)S4)S7)C7=C3CC(CCCC)CCCC)S2,4.9
107,O=C1N(CCCCCCCC)C(C2=CC=C(C)S2)=C3C1=C(C4=CC=C(C(C=C5)=CC6=C5C7=CC=C(C)C=C7N6C(CCCCCCCC)CCCCCCCC)S4)N(CCCCCCCC)C3=O,3.2
108,CC1=CC2=C(C(OCC(CCCC)CC)=C(C=C(C3=CC=C(C4=NN=C(C5=CC=C(C)S5)C(C(N6CC(CCCCCCCCCCCC)CCCCCCCCCC)=O)=C4C6=O)S3)S7)C7=C2OCC(CC)CCCC)S1,2.71
109,CC1=CC=C(C2=CC=C(C3=CC=C(C4=CC(C(C=C(C)S5)=C5C6=NC(C(N(CC(CCCCCCCC)CCCCCCCCCC)C7=O)=O)=C7N=C68)=C8S4)S3)C9=NSN=C29)S1,6.56
110,CC(S1)=CC=C1C2=CC3=C(C(C(N=C4OCC(CCCCCC)CCCC)=CC(C5=CC=C(S5)C6=CC7=C(OC[C@@H](CCCCCC)CCCC)C8=C(C=C(C)S8)C(OCC(CCCCCC)CCCC)=C7S6)=C9)=C9C(OCC(CCCCCC)CCCC)=N3)C4=C2,2.15
111,CC1=CC2=C(C(C3=CC=C(CCCCCC)S3)=C(C=C(C4=CC=C(C)C5=C4N=C(C6=CC=C(CCCCCC)S6)C(C7=CC=C(CCCCCC)S7)=N5)S8)C8=C2C9=CC=C(CCCCCC)S9)S1,3.9
112,CC1=CC=C(C2=C3C(C(N2CC(CC)CCCC)=O)=C(C4=CC=C(C5=CC(N(CC(CCCCCC)CCCCCCCC)C(C6=CC(C(SC(C)=C7)=C7N(CC(CCCCCCCC)CCCCCC)C8=O)=C8C=C69)=O)=C9S5)S4)N(CC(CCCC)CC)C3=O)S1,4.7
113,CC(S1)=CC2=C1C(OCCCCCCCCCCCC)=C(C=C(C3=C4C(N=CC=N4)=C(C)S3)S5)C5=C2OCCCCCCCCCCCC,0.11
114,CC(S1)=CC2=C1C(OCC(CCCC)CC)=C(C=C(C3=CC(CCCCCC)=C(C4=CC=C(C5=C(CCCCCC)C=C(C)S5)C6=NSN=C64)S3)S7)C7=C2OCC(CC)CCCC,1.95
115,[C]C1=C(F)C(F)=C(C2=CC=C([C])S2)C3=C1N=C(OCC(CCCCCC)CCCCCCCC)C=N3,10.42
116,O=C1C(C2=C(C3=CC=C(C)O3)N1CCCCCCCCCCCCCC)=C(C(O4)=CC=C4C(S5)=CC(CCCCCCCCCC)=C5C(O6)=C(CCCCCCCCCC)C(C6=C7)=CC8=C7C(CCCCCCCCCC)=C(C9=C(CCCCCCCCCC)C=C(C)S9)O8)N(CCCCCCCCCCCCCC)C2=O,2.81
117,CC(S1)=CC2=C1C(OCC(CCCCCCCC)CCCCCC)=C(C=C(C3=C(CCCCCC)C=C(C4=C(F)C(F)=C(C5=CC(CCCCCC)=C(C)S5)C6=NSN=C64)S3)S7)C7=C2OCC(CCCCCCCC)CCCCCC,8.3
118,CC(S1)=CC=C1C2=CC(F)=C(C(S3)=CC=C3C(S4)=CC(C4=C5C6=CC(CCCCCCCC)=C(CCCCCCCC)S6)=C(C7=CC(CCCCCCCC)=C(CCCCCCCC)S7)C8=C5C=C(C)S8)C9=C2N=C(C%10=CC(OCCCCCCCC)=CC=C%10)C(C%11=CC=CC(OCCCCCCCC)=C%11)=N9,6.82
119,CC1=CC2=C(C(C=C(C(CCCCCCCCCCCC)(CCCCCCCCCCCC)C3=C4SC(C5=CC=C(C6=NN=C(C7=CC=C(C)S7)N=N6)S5)=C3)C4=C8)=C8C2(CCCCCCCCCCCC)CCCCCCCCCCCC)S1,3.04
120,CC1=C(CC(CCCCCCCC)CCCCCCCCCC)C=C(C2=CC3=C(C(SC(C4=CC(CC(CCCCCCCCCC)CCCCCCCC)=C(C5=CC6=C(C=C(C)S6)S5)S4)=C7)=C7C8=NON=C83)S2)S1,5.6
121,CC1=C(C[C@@H](CCCC)CC)C=C(S1)C(C2=NSN=C23)=NC=C3C4=CC(C[C@@H](CC)CCCC)=C(S4)C5=CC(C(N=C(CCCCCCCC)C(CCCCCCCC)=N6)=C6C7=C8SC(C)=C7)=C8S5,5.57
122,O=C(N1CC(CCCCCCCC)CCCCCC)/C(C2=C1C=C(C)C=C2)=C3C(N(CC(CCCCCC)CCCCCCCC)C4=CC(C5=CC(C)=C(C6=C(C)C=C(C)S6)S5)=CC=C4/3)=O,1.64
123,O=C1N(C(CCCCCCCC)CCCCCCCC)C(C2=C(C)SC(C3=CC4=C(OC[C@@H](CC)CCCC)C5=CC(SC(C)=C6)=C6C(OC[C@@H](CC)CCCC)=C5C=C4S3)=C21)=O,4.0
124,CC1=CC2=C(C(SC(C3=C(CC(CCCCCCCC)CCCCCCCCCC)C=C(C4=C(F)C(F)=C(C5=CC(CC(CCCCCCCC)CCCCCCCCCC)=C(C)S5)C6=NSN=C64)S3)=C7)=C7C8=C2SC(C(CCCCCCCC)CCCCCCCC)=C8)S1,1.01
125,CC1=CC(N(C2=CC=C(OCCCCCCCC)C=C2)C3=C4C=CC(/C=C/C)=C3)=C4C=C1,0.4
126,CC1=CC2=C(C(SC(C3=CC4=C(C(SC(C)=C5)=C5C(N(CCCCCC)C4=O)=O)S3)=C6)=C6[Ge]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,4.77
127,CC1=CC(C=C(OCC(CC)CCCC)C2=C3C(OCC(CC)CCCC)=CC4=C2SC(C5=CC=C(C6=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(C7=CC=C(C)S7)C8=NON=C86)S5)=C4)=C3S1,5.07
128,CC1=CC2=C(OCC(CCCC)CC)C3=C(C=C(C4=C5C(C(C(C=C(OCCCCCCCC)C(OCCCCCCCC)=C6)=C6C5=O)=O)=C(C)S4)S3)C(OCC(CC)CCCC)=C2S1,1.96
129,CC1=CC=C(C(C2(CCCCCC)CCCCCC)=C1)C3=C2C=C(C4=CC=C(C5=CC=C(C6=CC=C(C7=CC=C(C)S7)C8=NSN=C86)S5)C=C4C9(CCCCCC)CCCCCC)C9=C3,0.97
130,CC(S1)=CC=C1C2=C(F)C(F)=C(C(S3)=CC=C3C(S4)=CC(C4=C5C6=CC=C(CCCCCCCC)S6)=C(C7=CC=C(CCCCCCCC)S7)C8=C5C=C(C)S8)C9=C2N=C(C%10=CC(OCCCCCCCC)=CC=C%10)C(C%11=CC=CC(OCCCCCCCC)=C%11)=N9,5.7
131,CC1=CC2=C(C(C#C[Si](C(C)C)(C(C)C)C(C)C)=C(C=C(C3=C4C(C=C(C(C(CC)CCCC)=O)S4)=C(C)S3)S5)C5=C2C#C[Si](C(C)C)(C(C)C)C(C)C)S1,3.16
132,O=C(N1CC(CCCCCCCCCC)CCCCCCCCCCCC)C(C2=C1C3=CC=C(S3)C4=CC(C(OCC(CC)CCCC)=C(SC(C)=C5)C5=C6OCC(CCCC)CC)=C6S4)=C(C7=CC=C(C)S7)N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C2=O,3.31
133,O=C(N1CC(CCCCCCCCCC)CCCCCCCCCCCC)C2C=C(C)SC2C3=C(C(SC(C(SC(C4=CN=C(C5=NC=C(C)S5)S4)=C6)=C6C(N7CC(CCCCCCCCCC)CCCCCCCCCCCC)=O)=C8C7=O)=C8S3)C1=O,0.05
134,CC(S1)=C(CC(CCCCCCCC)CCCCCCCCCC)C=C1C2=CC3=C(C4=NSN=C42)C=C(C5=CC(CC(CCCCCCCCCC)CCCCCCCC)=C(C6=CC(CCCCCCCCCCCC)=C(C7=NC8=CC9=C(N=C(C%10=C(CCCCCCCCCCCC)C=C(C)S%10)S9)C=C8S7)S6)S5)C%11=NSN=C3%11,3.63
135,FC1=C(C)C2=NSN=C2C(C3=CC=C(C4=C(CC(CCCCCCCC)CCCCCCCCCC)C=C(C5=CC(CC(CCCCCCCC)CCCCCCCCCC)=C(C6=CC=C(C)[Se]6)S5)S4)[Se]3)=C1F,7.34
136,O=C1N(CCCCCCCC)C(C2=CC=C(C)S2)=C3C1=C(C4=CC=C(C5=CC=C6C(C(CCCCCCCC)(CCCCCCCC)C7=C6C=CC(C)=C7)=C5)S4)N(CCCCCCCC)C3=O,0.88
137,O=C1N(CCCC)C(C2=CC=C(C)S2)=C3C1=C(C4=CC=C(C5=CC(N(C(C[C@@H](CCCC)CC)CC(CCCC)CC)C6=C7SC(C)=C6)=C7S5)S4)N(CCCC)C3=O,2.71
138,CC1=CC=C(C2=CC(N(C(CCCCCCCCCC)CCCCCCCCCC)C3=CC(C4=CC=C(C5=C(N=C(C6=CC=CC=C6)C(C7=CC=CC=C7)=N8)C8=C(C9=CC=C(C)S9)S5)S4)=CC=C3%10)=C%10C=C2N%11C(CCCCCCCCCC)CCCCCCCCCC)C%11=C1,1.27
139,CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CCCCCC)S3)=C(C=C(C4=CC=C(C5=CC(Cl)=C(C6=CC(CC(CCCC)CC)=C(C)S6)C7=NSN=C57)S4)S8)C8=C2C9=CC=C(CC(CCCC)CCCCCC)S9,6.88
140,CC(S1)=CC2=C1C(C3=C(CCCCCCCC)C=C(CCCCCCCC)S3)=C(C=C(C4=CC=C(C5=CC=C(C6=CC=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=C(CCCCCCCC)C=C(CCCCCCCC)S9,5.16
141,CC1=CC=C(C2=CN=C(C3=C4C(C(N3CC(CCCCCCCC)CCCCCCCCCC)=O)=C(C5=CC=C(C6=CC=C(C)S6)C=N5)N(CC(CCCCCCCCCC)CCCCCCCC)C4=O)C=C2)S1,4.88
142,[C]C1=CC=C(S1)C(S2)=CC3=C2C(SC(C4=CC(C(N(CC(CCCCCCCC)CCCCCCCCCC)C5=C6SC([C])=C5)=O)=C6S4)=C7)=C7C(N3CC(CCCCCCCC)CCCCCCCCCC)=O,10.31
143,CC1=CC=C(C2=CC3=C(C=C(C4=CC=C(C5=CC(C(C6=CC=C(SCC(CCCC)CCCCCC)S6)=C(SC(C)=C7)C7=C8C9=CC=C(SCC(CCCC)CCCCCC)S9)=C8S5)S4)C%10=C3N=C(C%11=CC=C(CCCCCCCC)S%11)C(C%12=CC=C(CCCCCCCC)S%12)=N%10)C%13=C2N=C(C%14=CC=C(CCCCCCCC)S%14)C(C%15=CC=C(CCCCCCCC)S%15)=N%13)S1,7.05
144,CC1=C2C(C(N(COCCOC)C2=O)=O)=C(C3=C(CCCCCCCCCCCC)C=C(C4=CC=C(C5=CC(CCCCCCCCCCCC)=C(C)S5)S4)S3)S1,2.09
145,CC1=C(SCCCCCCCC)C=C(C2=CC(SCCCCCCCC)=C(C3=C4C(C=C(C(CCCCCCCC)=O)S4)=C(C)S3)S2)S1,1.11
146,CC(S1)=CC=C1C2=C(C(C3=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C3C4=O)=O)C4=C(S2)C5=CC=C(C6=CC7=C(C8=CC(SCCCC)=C(SCCCCCC)S8)C9=C(C=C(C)S9)C(C%10=CC(SCCCC)=C(SCCCCCC)S%10)=C7S6)S5,5.95
147,[C]C(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CCCCCC)C=C3)=C(C=C(C4=CC=C(C5=C6C(C(C7=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C7C6=O)=O)=C(C8=CC=C([C])S8)S5)S4)S9)C9=C2C%10=CC=C(CC(CCCC)CCCCCC)C=C%10,12.5
148,CC1=CC2=CC=C(C(C=C3)=C2S1)C4=C3C=C(S4)C5=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)C=C(C6=CC(C7=NSN=C7C(C8=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C)S8)=C9)=C9C%10=NSN=C6%10)S5,4.9
149,CC1=CN=C(C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C3C2=C(C4=NC=C(C5=CC=C(C6=CC=C(C)S6)S5)S4)N(C[C@H](CCCCCCCCCCCC)CCCCCCCCCC)C3=O)S1,5.1
150,CC(S1)=CC=C1C2=C(F)C(F)=C(C(S3)=CC=C3C(S4)=CC(C4=C5C6=CC=C(OC[C@H](CCCC)CC)C=C6)=C(C7=CC=C(OCC(CC)CCCC)C=C7)C8=C5C=C(C)S8)C9=C2N=C(C(S%10)=CC=C%10C[C@@H](CC)CCCC)C(C%11=CC=C(S%11)CC(CC)CCCC)=N9,6.54
151,[C]C1=C(CC(CC)CCCC)CC(S1)C2=C(C(C(C3=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C34)=O)=C(C5=CC(CC(CC)CCCC)=C(C6=CC(F)=C(C7=C(F)C=C([C])S7)S6)S5)S2)C4=O,9.23
152,CC1=CC2=C(C(C3=CC=C(/C=C/C4=CC=C(CC(CC)CCCC)S4)S3)=C(C=C(C5=CC=C(C6=C7C(C(N(CC(CCCCCCCCCC)CCCCCCCC)C7=O)=O)=C(C8=CC=C(C)S8)S6)S5)S9)C9=C2C%10=CC=C(/C=C/C%11=CC=C(CC(CCCC)CC)S%11)S%10)S1,6.04
153,CC(S1)=CC2=C1C(C3=CC=C(CC(CC)CCCC)S3)=C(C=C(C4=C5C(C(N(CCCCCCCC)C5=O)=O)=C(C)S4)S6)C6=C2C7=CC=C(CC(CCCC)CC)S7,6.5
154,CC1=CC=C(C2=C(F)C(F)=C(C3=CC=C(C4=CC(C(CCC(CCCCCC)CCCC)=C(SC(C)=C5)C5=C6CCC(CCCCCC)CCCC)=C6S4)S3)C7=NN(CC(CCCCCC)CCCC)N=C27)S1,5.75
155,CC1=C(C(N(CCCCCCCC)C2=O)=O)C2=C(C(S3)=C(CCCCCC)C(CCCCCC)=C3C4=C(C(N(CCCCCCCC)C5=O)=O)C5=C(C6=CC(C(C7=CC=C(CC(CCCC)CC)S7)=C(SC(C)=C8)C8=C9C%10=CC=C(C[C@@H](CCCC)CC)S%10)=C9S6)S4)S1,7.59
156,O=C1N(CC(CCCC)CCCCCC)C(C2=C(C3=CC(SC(C)=C4CCCCCC)=C4S3)SC(C5=CC6=C(S5)C(CCCCCC)=C(C7=CC8=C(OCC(CCCC)CC)C9=C(C=C(C)S9)C(OCC(CCCC)CC)=C8S7)S6)=C21)=O,5.77
157,CCCCCCC(CCCC)CC1=C2C(=O)C3=C(C4=CC=C[C]S4)SC(C4=CC=C(C5=CC6=C(C7=CC(F)=C(SCC(CC)CCCC)S7)C7=C(C=C(C)S7)C(C7=CC(F)=C(SCC(CC)CCCC)S7)=C6S5)S4)=C3C(=O)C2=C(CC(CCCC)CCCCCC)S1,10.9
158,CC1=CC2=C(C3=CC(N(C)C4=C5C=C6C(C7=CC=C(C8=CC=C(C9=C(OCCCCCC)C(OCCCCCC)=C(C%10=CC=C(C)S%10)C%11=NSN=C%119)S8)C=C7C6(CCCCCC)CCCCCC)=C4)=C5C=C3C2(CCCCCC)CCCCCC)C=C1,7.34
159,CC1=CC=C(S1)C(S2)=CC3=C2C(N=C(C(N(CC(CCCCCCCCCC)CCCCCCCC)C4=O)=O)C4=N5)=C5C6=C3C=C(C)S6,5.54
160,O=C(N1CC(CCCCCC)CCCCCCCC)C2C=C(C)SC2C3=C(C(SC(C(SC(C4=C(CCCCCCCCCCCC)C=C(C5=CC(CCCCCCCCCCCC)=C(C)S5)S4)=C6)=C6C(N7CC(CCCCCC)CCCCCCCC)=O)=C8C7=O)=C8S3)C1=O,8.0
161,CC1=C(CC(CCCCCCCC)CCCCCCCCCC)C=C(C2=C(F)C(F)=C(C3=CC(CC(CCCCCCCCCC)CCCCCCCC)=C(C4=CC=C(C5=C(F)C(F)=C(C6=CC=C(C)S6)C(F)=C5F)S4)S3)C7=NSN=C72)S1,3.6
162,CC1=CC([Si]2(C[C@H](CC)CCCC)C[C@H](CC)CCCC)=C(S1)C3=C2C=C(S3)C4=CC(C[C@@H](CCCC)CC)=C(C5=NC(SC(C6=C(CC(CCCC)CC)C=C(C)S6)=N7)=C7S5)S4,5.06
163,CC(S1)=CC2=C1C(CC(CCCC)CCCCCC)=C(C=C(C3=CC4=C(C=C(C5=C(F)C(F)=C(C6=CC7=C(C=C(C)S7)S6)C8=C5N=C(C9=CC=C(OCCCCCCCC)C=C9)C(C%10=CC=C(OCCCCCCCC)C=C%10)=N8)S4)S3)S%11)C%11=C2CC(CCCCCC)CCCC,5.6
164,CC1=CC2=C(OCC(CC)CCCC)C(OCC(CCCC)CC)=C3C(SC(C4=CC(SC(C5=C(OCCCCCCCC)C(OCCCCCCCC)=C(C6=CC(SC(C)=C7)=C7S6)C8=NSN=C85)=C9)=C9S4)=C3)=C2S1,2.13
165,CC1=CC2=C(C(C3=CC4=C(C=C(CC(CCCCCC)CCCCCCCC)S4)S3)=C(C=C(C5=C(CC(CC)CCCC)C=C(C6=CC=C(C7=CC(CC(CCCC)CC)=C(C)S7)C8=NSN=C86)S5)S9)C9=C2C%10=CC%11=C(C=C(CC(CCCCCC)CCCCCCCC)S%11)S%10)S1,5.7
166,O=C1N(CCCCCCCC)C(C2=CC=C(C3=CC=C([Ge](CCCC)(CCCC)C4=C5C=CC(C)=C4)C5=C3)S2)=C6C1=C(C7=CC=C(C)S7)N(CCCCCCCC)C6=O,1.5
167,CC1=C(CCCCCCCC)C(CCCCCCCC)=C(C2=CC=C(C3=CC=C(C)S3)S2)S1,4.23
168,CC(S1)=CC2=C1C(C3=CC=C(CC(CCCCCC)CCCC)S3)=C(C=C(C4=C(CC(CC)CCCC)C=C(C5=C(F)C(F)=C(C6=CC(CC(CCCC)CC)=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=CC=C(CC(CCCC)CCCCCC)S9,5.46
169,O=C1N(CC(CC)CCCC)C(C2=CC=C(C)S2)=C3C1=C(C4=CC=C(C5=C(C6=CC=C(C[C@H](CCCC)CC)S6)C=C(C7=CC(C8=CC=C(C[C@@H](CCCC)CC)S8)=C(C)S7)S5)S4)N(CC(CCCC)CC)C3=O,2.43
170,O=C(N1CC(CCCC)CC)/C(C2=C1C=C(C)S2)=C3C(N(CC(CC)CCCC)C4=C/3SC(C5=CC6=C(C(SC(C)=C7)=C7C6(CC(CCCC)CC)CC(CCCC)CC)S5)=C4)=O,0.27
171,CCCCCCCCC1=C[C]SC2=C1SC(C1=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(=O)C3=C(C3=CC4=C(S3)C(CCCCCCCC)=C(C3=CC5=C(C6=CC(Cl)=C(C(CC)CCCC)S6)C6=C(C=C[C]S6)C(C6=CC(F)=C(C(CC)CCCC)S6)=C5S3)S4)S1)=C2,14.86
172,CC1=CC2=C(C(SC(C3=CC=C(N(C4=CC=C(C)C=C4)C5=CC=C(/C=C\C6=CC=C(/C=C7C(N(CC)C(N(CC)C\7=O)=S)=O)S6)C=C5)C=C3)=C8)=C8C2(CC(CC)CCCC)CC(CC)CCCC)S1,1.18
173,CC1=CC=C(C(N(CCCCCCCCCCCCC2=CC=C(C3=CC=C(C#N)C=C3)C=C2)C4=O)=C(C4=C(C(S5)=CC=C5C6=CC7=C(C8=CC=C(C)C=C8N7C(CCCCCCCC)CCCCCCCC)C=C6)N9CCCCCCCCCCCCC%10=CC=C(C%11=CC=C(C#N)C=C%11)C=C%10)C9=O)S1,1.2
174,CC1=CC2=C(C(C=CC(C3=CC(/C=C/C4=CC=C(/C=C(C#N)\C#N)S4)=C(C)S3)=C5)=C5N2C(CCCCCCCC)CCCCCCCC)C=C1,2.16
175,CC(S1)=CC2=C1C(OCC(CCCC)CC)=C(C=C(C3=C4C(C(N(CC(CCCC)CC)C4=O)=O)=C(C)S3)S5)C5=C2OCC(CCCC)CC,4.0
176,CC(S1)=CC=C1C2=C3C(C(N(CC(CC)CCCC)C3=O)=O)=C(C(S4)=CC=C4C(S5)=CC(C5=C6C7=CC(CCCCCCCC)=C(CCCCCCCC)S7)=C(C8=CC(CCCCCCCC)=C(CCCCCCCC)S8)C9=C6C=C(C)S9)C%10=C2N=C(C%11=CC(OCCCCCCCC)=CC=C%11)C(C%12=CC=CC(OCCCCCCCC)=C%12)=N%10,4.9
177,CC1=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)C=C(C2=CC(C3=NSN=C3C(C4=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C5=CC(F)=C(C6=C(F)C=C(C)S6)S5)S4)=C7)=C7C8=NSN=C82)S1,10.5
178,CC1=CC=C(C2=C(F)C(F)=C(C3=CC=C(C4=C(OCCC(CCCCCCCC)CCCCCC)C(OCCC(CCCCCCCC)CCCCCC)=C(C)C5=NSN=C54)S3)C6=NSN=C62)S1,8.27
179,CC(S1)=CC2=C1C(C3=CC=C(CCCCCCCCCCCC)S3)=C(C=C(C4=C5C(C(N(CCCCCCCC)C5=O)=O)=C(C)S4)S6)C6=C2C7=CC=C(CCCCCCCCCCCC)S7,4.5
180,CC1=CC=C(/C=C/C2=CC=C(C3=C4C(C(N(C(CCCCCCCC)CCCCCCCC)C4=O)=O)=C(C)S3)S2)S1,7.16
181,CC1=CC2=C(C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C(SC(C(CC(CCCC)CC)=O)=C6)C6=C(C7=CC=C(C)S7)C8=NN(CC(CC)CCCC)N=C85)S4)S9)C9=C2C%10=CC=C(CC(CCCC)CC)S%10)S1,6.16
182,CC1=C(F)C(F)=C(C2=CC=C(C)S2)C3=C1N=C(C4=CC=CC(OCCCCCCCC)=C4)C(C5=CC(OCCCCCCCC)=CC=C5)=N3,4.6
183,CC1=CC(C2(CCCCCC)CCCCCC)=C(C=C1)C3=C2C=C(C(C=C4C(C5=CC=C(C6=CC=C(C7=C(OCCCC)C(OCCCC)=C(C8=CC=C(C)S8)C9=NSN=C97)S6)C=C5C4(CCCCCC)CCCCCC)=C%10)=C%10N%11CC)C%11=C3,7.26
184,CC1=C(CCC(C)CCCC(C)C)C=C(C2=C(C3=C4C5=CC=CC4=CC=C3)C5=C(C6=CC(CCC(C)CCCC(C)C)=C(C7=CC8=C(C(OCC(CCCC)CC)=C(C=C(C)S9)C9=C8OCC(CC)CCCC)S7)S6)S2(=O)=O)S1,1.93
185,CC1=C(CCCCCCCCCCCC)C(CCCCCCCCCCCC)=C(C2=CC(F)=C(C3=C(F)C=C(C)S3)S2)S1,3.04
186,CC1=CC(N(CC(CCCCCC)CCCC)C(C2=C3SC(C4=CC(C(C5=CC=C(CC(CC)CCCC)S5)=C(SC(C)=C6)C6=C7C8=CC=C(CC(CC)CCCC)S8)=C7S4)=C2)=O)=C3S1,5.33
187,CC1=CC2=C(C(C3=CC=C(SCC(CCCC)CC)S3)=C(C=C(C4=C(F)C(F)=C(C)C5=NSN=C54)S6)C6=C2C7=CC=C(SCC(CCCC)CC)S7)S1,1.42
188,O=C(OCC(CC)CCCC)C1=CC2=C(C)SC(C3=CC4=C(OCC(CCCC)CC)C(SC(C)=C5)=C5C(OCC(CCCC)CC)=C4S3)=C2S1,4.16
189,CC1=C(C(SC(C(CCCCCCC)=O)=C2)=C2C3=O)C3=C(C4=CC(C(CCCCCCCC)(CCCCCCCC)C5=C6C=CC(C)=C5)=C6C=C4)S1,0.03
190,CC1=CC2=C(C(CCC(CCCCCC)CCCC)=C(C=C(C3=C(CC(CC)CCCC)C=C(C4=C(F)C(F)=C(C5=CC(CC(CC)CCCC)=C(C)S5)C6=NSN=C64)S3)S7)C7=C2CCC(CCCCCC)CCCC)S1,7.2
191,CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C6C(C=C(C(OCC(CCCCCCCC)CCCCCCCC)=O)S6)=C(C7=CC=C(C)S7)S5)S4)S8)C8=C2C9=CC=C(CC(CCCC)CC)S9,4.5
192,CC(S1)=CC2=C1C(OCCCCCCCC)=C(C=C(C3=C4C(C=C(C(OCC(CCCC)CC)=O)S4)=C(C)S3)S5)C5=C2OCCCCCCCC,5.1
193,[C]C1=CC(C(C2=CC(F)=C(SCC(CC)CCCC)S2)=C(SC(C3=CC=C(C4=C5C(C(C6=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C6C5=O)=O)=C(C7=CC=C([C])S7)S4)S3)=C8)C8=C9C%10=CC(F)=C(SCC(CC)CCCC)S%10)=C9S1,14.1
194,CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=C(CC(CC)CCCC)C=C(C5=C(F)C(F)=C(C6=CC(CC(CCCC)CC)=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=CC=C(CC(CCCC)CC)S9,6.2
195,CC1=CC([Si](CCCC)(CCCC)[Si](CCCC)(CCCC)C2=C3SC(C4=CC=C(C)C5=NSN=C54)=C2)=C3S1,6.38
196,CC1=CC=C(C(N(CC(CCCCCC)CCCCCCCC)C2=O)=C(C2=C(C(S3)=CC=C3C(S4)=CC(C4=C5C6=CC(C=C(CC(CCCC)CC)C=C7)=C7S6)=C(C8=CC(C=C(CC(CC)CCCC)C=C9)=C9S8)C%10=C5C=C(C)S%10)N%11CC(CCCCCCCC)CCCCCC)C%11=O)S1,2.6
